"Jomblo (?`?´)-? "@radityadika: Usulan program untuk calon presiden 2014: subsidi pacar bagi mereka yang membutuhkan."","id"
"????????????????","ja"
"tdk tw,. RT @dhyan_ra Klo memilih kota hujan, apa akan sama yg trjadi d kota makassar..","id"
"Iyo yek :p RT@panggadmessa: BabyFebs_ ga yek :p","tl"
"Year 2012, #America #careers #online, Starting from $70K/year, #in apply via: http://t.co/aLcPn2Fc #hiring #job |2013-02-13T10:12:10Z","en"
"“?????????#TFBJP #TEAMFOLLOWBACK #IFOLLOWBACK #FollowTrain2013 #MUSTFOLLOW #90sBabyFollowTrain #F4F #SOUGOFOLLOW #OPENFOLLOWTEAMA  15.12”","en"
"I cant :(","it"
"@ulfabc yo menurutmu la'an","sw"
"@taiki78 ??????????????","ja"
"@husnuluun iya lancarin dolo aj d sana dr pd nanti balik tp hasil gak maksimal.. Mending sekalian.. ? mumpung ad wkt. ?","id"
"RT @camsysexo: RT si te gusta la muñequita... http://t.co/7S7N4iXW","it"
"RT @pierreheijnen: @Kesslerstichting gefeliciteerd met behoud Soepbus (medio jaren '80 resultaat van mijn eerste motie #DenHaag); belang ...","nl"
"??@ LOS? ? ?????????? ? ?????????????HARD?? EXCELLENT ???? #DIVANET","ja"
"Snow day ???","so"
"vanzare apartament 2 camere Stefan cel Mare http://t.co/JvsA9YTg #anunturi_gratuite","ro"
"@malikslegs http://t.co/N7JIVczf","et"
"@wa0_ ?????12?????????????????","ja"
"#Minhyukeldiosgriego WOW FANTASTIC MINHYUK #MINSHAKALAKA","de"
"@koraku696 ?????????????(*´??*)","ja"
"Haha , ik ben weer eens gek bezig .","nl"
"?????????","ja"
"idiih elu doyaaan :D RT @alvind15: Sikaaaaat ! RT khasilastfriend: tp ada jengkoooolllnya :D RT @alvind15: (cont) http://t.co/8WMeHcjT","id"
"hahaha buat elu itu mah :D RT @demysandia Kaga ngaruh co -_- RT @locombro: Hmmm, ujan ya? puri bakalan banjir nih, siap-siap libur sekolah","id"
"RT @HadeyaHh34: ?????? ?? 


??? ???? ?? ???? ??? ???? ???? ????? ????? ?????? ????????? ????? !


???? ? ???? ?????? ?? ???????*","ar"
"@eldelflow1okey ypo oss sigoo ya y teneiss muy buena musica","es"
"??Tiger???????(^o^)?","ja"
"now following  @CharmingYola","en"
"@CristinaAGates @spieluhr pues solo decidir la hora y día nenas ajajja","es"
"@tasyafriss emangnya siapa yg malesin? Wkwkwk","id"
"RT @LHDPfrases: Hemos pasado por todo el dolor del mundo, pero lo hemos hecho juntos. Y juntos hemos salido pa' alante y es lo que vamos ...","es"
"@VictorMoses. Welcome home!","en"
"???????????????????????????? #???? #???","ja"
"@LibraHira :O ... http://t.co/F69gfDCg","pt"
"RT @NiallOfficial: Also, goodmorning everyone ! Whats goin on ?","en"
"???????????????????????????? ????????? ????????????CM","ja"
"@ShafikaZun lol , mesti kerja dgn bapak dia kan? hehe @AyunniRahim","id"
"@zazsolo ???????????","th"
"Mun aku kerja sebulan tok tek nak kah dah ada duit tok merepuk rah umh. Hahahaha bagey knk suroh kerja -.-","id"
"RT @bapwithbabyVN: [INF] B.A.P ?ã ??t giai Rookie award t?i Gaon Chart K-POP music awards ~ xem live stream http://t.co/nDK7QsB5","en"
"Galau tingkat tinggi..","id"
"RT @aino_ballet: ????
????????","ja"
"Rubio  Simply f'n amazing","en"
"? #TeamLesbian ? #WTF y'all up ?","en"
"@Okazaki_fake ?????????","ja"
"please Jangan Salah Pilih..!!
@Marygopsstudios
@asiaTopent
@PeterHarjani
@MUBANK_JKT
#S4palingcocokbuatMubankJKT
*35","id"
"http://t.co/NOW0lp70","unknown"
"@kisa_oto0 ??…?????????????????????????????","ja"
"Estabilizado el incendio del #simulacroaccidente #sanpedroalcántara y asegurada la zona se restablece el tráfico en el túnel sentido Cádiz","es"
"@adLee_Lagierz follback ya adlee lageEE.. :D","so"
"@bobby_binks Proper mean you are especially when we used to call you bobby the bloater behind your back at college x","en"
"11:11","unknown"
"Sunbed courses  60 minutes £35,120 minutes £55.
Individual,3 mins £3.50,6 mins £4.50,9 mins £6.50,12 mins £8.50.... http://t.co/26fy7QxL","fr"
"RT @Eman_Aiman2: @_lettoeLAND oukey , klau cm tu skang jgak man pergi umah jan ?? , boleyh ??","id"
"RT @devo4ka_e: -> ???????? ??, ??? ?? ?????, ? ??? ????-?? ??????? ????? ??????? ??????? ?? ???????? ?????????. ??? ???-?? ??? ?????  ...","ru"
"why are you so fucking ugly? — ask god http://t.co/i00QRZVq","en"
"Sis. <3 http://t.co/MTsgk2L6","de"
"@dasimaki0tamago ????????????????????????((T_T))  ???????????","ja"
"Dept Test Notification *GOT(88&97) Exam:13May FEE:150/ *EOT (141) 14May Fee:100/- * Spl.Lang Test(37) 14May Fee:100/ -ONLINE FROM 19th.","en"
"@ayatnews ??????*.?*?.?.:*????????(?´?`)?‹"?‹"","ja"
"@wowitsklaroline Hahaha whats thaat?","en"
"Ce que le scandale Findus révèle de l'infiltration des mafias en Europe | Atlantico http://t.co/zH1PCAmh via @po_st","fr"
"http://t.co/eTeTeSws","unknown"
"RT @Zoe_13D: Me tendré que reír por no llorar porque cuanto más das, MENOS recibes","es"
"@iamPabb   foow mo ko foow kita ha...:)XD","so"
"Y ahora.. Comienzo a verlo claro.. =)","it"
"???????????????????","ja"
"RT @pazudora_tada: “@pazudora_tada: ??????3????????
?????3??????????50???????
??????????RT????????? 
??????????22????
??????????????????”","ja"
"Istirahat o:)","tl"
"Pengen banget deh di say helo sma kmu dek @Bagas_LoversOFC: #SemuaTentangBagas","id"
"RT @FIL0S0FIA: Las personas van y vienen, pero los buenos recuerdos permanecen.","es"
"RT @SalsoulBassam: @Shoudah9441 sr3teni -.-","id"
"RT @nanasiki25: ??????????????????????????","ja"
"@Harry_Styles  hi my love,can you follow me? please,make me happy :) 4","en"
"????","ko"
"?????????????????????????????????????????(^-^)","ja"
"CHAD is a fool for SONNY <3 http://t.co/U37r1bYi","en"
"@afiqah_ lagi best drpd shahbandar la , hahaha","id"
"Hope I get my dress on time","en"
"@MGlennieQ010 http://t.co/5tWNatTu","de"
"Dikitt"@Tweetnesian: #RemajaIndonesia kamu bisa main gitar ?"","id"
"@jeamontilla nganu naa sya dha?","tl"
"@strangerxzxz srsly. Either we have a new malay neighbour...or maid...or just a pinoy neighbour? O.o I don't knwwwww","en"
"@ikhlsnazarullah kalau gitu oh itu bkn atuh, tp termasuk gugus alkohol dalam kimia #tweetanakipa","id"
"Rt @IzwanAzhar: An interesting read.What will you regret before you die? http://t.co/SqyTqWjZ","en"
"@Pichoulesponge Ah mais c'est en Anglais ?","fr"
"love you Justin! ??? and i'm still hereeee! ? http://t.co/vxmFC3oS","en"
"RT @Inspiring9: "Discontent is the first necessity of progress." - Thomas Edison","en"
"RT @ninomaekn: ??????(*´????*)","ja"
"??????????????","ja"
"@ARTOFYUYA ???????????????????2????????????1.?????????2.??????????????SMS?MMS?E????i????????????????????????","ja"
"RT @soraruru: ????????","ja"
"RT @10000RT: ?????????????(((o(*???*)o))) #????? http://t.co/JntwAULA katsuya1114","ja"
"?????????","ja"
"Dmna ini nyari nasgor -..-","sw"
"RT @evlynbriliani: Pegelll","no"
"…????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????","ja"
"When our friends talk about you, all that it does is just tear me down cause my heart breaks a little when I hear your name","en"
"@NolasCid Se nalgún momento che apetece facer un bo reportaxe do noso entroido eu buscoche a xente para falar. Hai moito tema!","es"
"RT @TheMayang: Setiap orang buat salah. Takkan kita nak hina seperti kita tak pernah buat satu kesalahan pun.","id"
"?????????????????????????????????????????????????????????????","ja"
"this is private account just for spam about kpop. so, don't follow me :3","en"
"sigyeo? RT @DUNIA_KPOPERS: #TesBakor ???","ko"
"IHWS wr r u","en"
"?RT @vebriano_: @andre_hartantya d_nuri1 cpa ja","id"
"@stsh1126love 
??????????????
??????w","ja"
"Live Surgery Ethics: The Safety Of The Patient Is The Prime Consideration http://t.co/hYFtrT9q","en"
"Running ulster schools with my ashes on cause I'm a top taig","en"
"@Toma_80 ??? ???? ?????","fa"
"RT @MustafaBilogluu: Cemal hoca ve james bond çantası bir harika dostum","et"
"@NoniAzman_ ooo , bilo lagi buat hok ni ? Tkdok oyk pun","tl"
"Fingers crossed! “@thewhalendave: @GirlWithAGlock Don't know. I didn't watch either. I hope he called for more taxes.”","en"
"Gotomeeting ?????????????????????????","ja"
"@megmi_gd 
???????????(???*)","ja"
"@abukisha01 @omani_citizen???? ????????....","so"
"http://t.co/jWjGzw8e  #Transfiere 2013","ro"
"RT “@follow_khun: Hanako KhunChan RT @americano_0 ??? ?? http://t.co/cc0UA6pC”","ko"
"@sweesi_2 ??????","so"
"RT @dwitasaridwita: Aku butuh seseorang yang bisa membuktikan bahwa kamu tak pantas lagi dipertahankan dan diperjuangkan.","id"
"@xevios024 ???www????????","ja"
"RT @Khasya_: "Jika betul dia jodohku, permudahkan hubungan kami, kekalkan kami. Jika dia bukan untukku, kuatkan aku untuk menerima keben ...","id"
"@Jordy1309 @__sabiine Keihard en werken in 1 zin bij jordy? #hier #klopt #iets #niet","nl"
"???? ??? ????? .","ar"
"So we get to the house..... And start playing head or tails.... If it landed on something opposite of what you called you strip","en"
"RT @AReavell: Never be forgotten - R.I.P","no"
"RT @fundaozturk: Radyoların var olu?una, ayakta kalmasına destek olup radyoya emek ve gönül veren herkesin #DünyaRadyoGünüKutluOlsun ...","tr"
"@mymangot2JOBS_ yea yea","tl"
"@odetteharding ? what are you doing this weekend?!","en"
"Alhammdulillah TD peningkatan stlah dipegang pak budi u,u . Cubo neg iseh di pegang pak tri (?) #dyar!idoniwae","id"
"RT @fundaozturk: Radyoların var olu?una, ayakta kalmasına destek olup radyoya emek ve gönül veren herkesin #DünyaRadyoGünüKutluOlsun ...","tr"
"?????? ???? ??? @galimusaaa @uraniumcupcakes @IVovakf @chezgratert @Chuck_N0RR15s @Akuczim #???????????? #????","et"
"RT @PPcp_bot: ????????????????????????????????????????????????????????????????????????????????????","ja"
"RT @Ztgkudari_bot: ?????????????????????????????????????????????????????????????????????????????????????????????????","ja"
"Today stats: one new follower via http://t.co/HCfjiUAz","en"
"@amanina_aslp nk gak ! bak sni no mak","tl"
"RT @GauravDeepakx: # If You Wana Kill Me Do It Like A Man ;]

# @iansomerhalder You Are Just w0w :D You Are Soo Good :)","en"
"@etteddoddo ?????????????!","ko"
"Here's Why Amazon's Stock Is Soaring While Apple's Is Cratering -  Bottom line, with... http://t.co/COX6VYNR
 #AmazonWebServices #WallStreet","en"
"@SpringWaterB2st ??????~","ko"
"Baby I think I'm falling for you. #newsong","en"
"Qual foi a melhor refeição da sua vida? — ah Essa é fasil um pão de meell cm a taaaye adoreei nunca voou esqquec... http://t.co/xidEym5c","pt"
"???? ,???? ,???? ,?????? ????? ?????? ,?? ??? ???? ,????? ???? ??????","ar"
"#BuenoosDias desde la camaa,! :))","es"
"@RajuKeeItemBomb Rangoon wala :P","id"
"@o0o_mmomm ??.......?????","ko"
"RT @ahmadzakwan98: Alhamdulilah sihat :) Akak?","id"
"#?????????? 
??????????ww?????????ww","ja"
"@siki_33 ???????????????","ja"
"@patale_x @One_Of_a_FINE ??????????!!! http://t.co/P0M5OWQ2","ko"
"Hülya hoca bana watsapptan yazmıs nerdesın kız dıye :D","tr"
"? just got real lol","et"
"El pestazo a porro de maria k hay en el autobus, k? Hoy baja rapido o potoo.","es"
"RT @satohappy_0925: ??????? ????? ???????????????????","ja"
"RT @DamnItsNgaco: Kayaknya lo pantes pacaran sama sendal jepit. Gampang buanget putusnya. :D","id"
"RT @EsteelChauvet: @KittyLapierre cava :)","fi"
"het is 11:12 voor de mensen zonder klok enzo.","nl"
"@Wilkinson_Golf Let me know what you want me to RT etc for you lads,speak soon - Steve","en"
"RT #ILoveDotA #ILoveNSR @NusaReborn 63","en"
"@dahsyatnyaolga kak nanti ada kak jessica gak ?","id"
"RT @nobitaw4: ?????????? http://t.co/8jYu8tWt","ja"
"orakorak ;p santai to :)RT @arinarahmawati1: ningrum8 heh aku ngapa mbak ? :O","id"
"@Pum0k ???????  ???????*????*:.?..?.:*?'(*???*)'?*:.?. .?.:*????*??  ??????????","ja"
"Mu ? RT @Aksacks: Masih nanti jam 02.45 -__-","id"
"@Carlos69Jacky you take his class?","en"
"???????????????????????????????????????? (???????????) #?? #?????? #?????","ja"
"?????????????????????????????????","ja"
"@EXOchanyeol_KPR coba keluarkan semua saran lu beb --"","id"
"Mathimatiiiiiqueeee","et"
"@smapsic8plusjr4 kyaaaaa! #SMAPSiCFEVER #SMAPSiCFEVER #SMAPSiCFEVER #SMAPSiCFEVER #SMAPSiCFEVER #SMAPSiCFEVER #SMAPSiCFEVER","tl"
"Need more free twitter followers?? visit http://t.co/P1qnxumr I just got followed #followme.0","en"
"@FluffAnna @fredrikhallgren 15e mars om jag inte läser fel? :)","sv"
"@DanKennett is the lack of protection from the midfield making the defence stretched, therefore conceding clearer chances???","en"
"RT @cristina_crispu: Buenos días a la persona que me hace feliz todos los días @HugoSF9 ¡ TE QUIERO !","es"
"@SK_KaraHara yeh knp gua","id"
"RT @shu_ton64: Acid Black Cherry /??????????? http://t.co/wzhHKp5Q","en"
"Km jd beli suzuki satriya F. RT @alvin_enx: @Kedokage hahaha","id"
"@HND_NerdMaster ?????????","ja"
"??? ? ???? ??? ????","ko"
"??????????????????????????????????( ´ ? ` )??","ja"
"udah kalem ko :DRT @NyoayYo: amat aja gak bodo amat, kalem dong :D dindadianp: Bodoamat kaChann"NyoayYo: (cont) http://t.co/13uHWUXA","id"
"I am just working on my large daffodil painting in watercolor. Will post it very soon!","en"
"True. RT @ife__: Secondary school days were the best moments","en"
"@NiallOfficial @zaynmalik @Real_Liam_Payne @harry_stylesBABES LISEN:( IT MYFREND @1deliciousx BDAY!PLS #FOLLOWHER?SURPRISE HER:( SHE<3USO!c","en"
"@Yumangerss Sorry na po. :( Bwahahahahaha. :)))","tl"
"Schwimmen ist eine der gesündesten Sportarten! http://t.co/Y3uuEuei","de"
"chesnut the new albubm of JB realsed","en"
"LOLing at how nasty the heat are bro.Hands down my favorite in the champ this year. They make every team look like girls teams.","en"
"??????????(>_<)????
????????????(>_<) http://t.co/lXM7fm13","ja"
"??????!!","unknown"
"Kenapa kamu beb?"@Rtamaa: :""""""""")))))))) "@annamardianaput: @Rtamaa yaudah sana bobo yang nyenyak ya sayang,jangan ba","id"
"Yayyy! New bus. (':","en"
"Ane ngikut senior jomblo aje >>RT @AdamBL_: Valentine org yg punya pacar = ngedate, coklat, bunga. Valentine ane = mu vs madrid \m/","et"
"Cape ak mau bobo RT @MissAyuwijaya: Hahhaaah.. Sini krumah lg.. RT @mayemoonn: Mauuuu aaa ayangg mauuu akuuu RT @MissAyuwijaya: Maknyuuusss","so"
"Today stats: one new follower and one new unfollower via http://t.co/XmjB9v4Q","en"
"RT @0330yo1231: #???????twitter????????????????????????????????????????????????????????????????????ww??????????????????????????????????? ...","ja"
"Trashed http://t.co/E1ag2hQf","en"
"RT @lenntadanna: Excited about Valentines day all CHOCOLATE is gonna be on sale...","en"
"???????? ????? ????????? ????? ???????? ????? ????????"","ar"
"RT @7Margoot: Dios miooooooooo! Que mañana acabo los examenes!! Me parece mentiraaaaaa oshuuuuuuuu!!","so"
"CBS<????> ???? ??? "?? ???, ??? ????? ????? ??? ?? ????? ???? ?? ? ??. ??? ????? ?? ???? ???? ?? ??? ??." http://t.co/PmC79NKL","ko"
"?????????????? - -+","th"
"RT @WizKhalllifa: Don't be mad when someone else starts to appreciate the person you took for granted. What you won't do, someone else will.","en"
"??w http://t.co/YNmbIbvz","pl"
"@Kaptenkyu aw! Appo :-|","tl"
"RT @lostkyve: Pretending 

?????????
????????????
????  ?????
??????????
????????????
????????  ??????
???????????
??????????
?????????? ...","ja"
"In antwerpen met @amberheeftfun  en @bonjournos_ (: en de rest","nl"
"*lemparBOM._.* RT @SMIndonesia_RP Ramekan agency kembali donk :D kangen kalian yg rame ;D -tuyul cantik-","id"
"Tomo159357?????????45%???15%???10%???20%???10% ????:150pt ?????:47415? http://t.co/4T3FCL3J #twimaker","ja"
"@ElaVasHappenin Hi pafollow namn si @itsmejeremias .Mabait at hindi snob yan. Cute pa.Mention mo aq kpg followed na.ffback kita.","en"
"@ysmnkmlia http://t.co/nBcl9CVa","sw"
"@UEisuke Ahaha! Yes! That's right! But I fall into that plot,though....^^;","en"
"JIYONG OMG HAIR OTL","de"
"@luiscaste6 iba como Manolete Con el rabo a un lado.","es"
"RT @dhitafebry: Tidak perlu berharap terlalu banyak kalau pada akhirnya harapan itu kosong tanpa isi.","id"
"@MAUiGoLD_3 meow at the new Avi though.","en"
"@zavvi  someone will answer me?","nl"
"RT @samrademaker: @ThijsOHesselink hehe ondertiteling","nl"
"RT @ekarosida1: sok lah di doain sayang dapet nilai bgus yaa lancar .. :*RT @Rafiika_fikaa: ekarosida1 tgal 28 sayang :*","id"
"RT @nafiafhr: Indosiar, MNCtv kalo bikin film gak ada yang berkualitas.","id"
"@outbreed http://t.co/YOEk0cl5","en"
"@AndyLittle29 damn them all weather pitches!  lol","en"
"@MisoD1 ?? ??","so"
"@YUKARI_MESI ???……?????????????????????????","ja"
"@a_rin0111shiori ??(?)(?)
????????????????(?)","ja"
"Jadi, kalau butuh hiburan murah, ga usah ke monas. Baca komentar yahoo aja. Itu cukup untuk dinafkahi lahir batin.","id"
"RT @schoolofprivacy: We get satisfaction in knowing that we might have helped at least 1 person. Anonymity is our right, let's keep it.  ...","en"
"Lebih baik dr hari kmren dan hari ini , wks "@yeahkaiexo: libur. "@WGL_RP #belokepo harapan lu buat besok?"","id"
"...Se saca adelante un PAIS cuando su PUEBLO vive AL DARSE CUENTA de su REALIDAD, sin estar minimizando sus GRANDES DEFICIENCIAS... Oc","es"
"?????9??????????????LINE???13????????????????????????????","ja"
"????????????( '?')?","ja"
"RT @Omhussein1: ?????? ?? ??? ????? ???? ?? ?????? ?? ??? ?????? ??????? ?????? ??????? .. ???? ?????? ?? ????? ???????? ??? ?????? ???? ...","ar"
"@0penssm ??","sv"
"RT @MisterPilosopo: Take note: Ang pagkuha ng bagay na hnd sayo ng walang paalam ay maling-mali, Ipasok mo sa kokote mo yan kung meron man.","tl"
"http://t.co/YMVnXUsK - Three NBA Playoff Teams That Should Trade for J.J. Reddick:  http://t.co/KGTLvQj0","en"
"?????????????…???????????????? http://t.co/lv3SaV9U","ja"
"?????????????? ????? Belnatur http://t.co/mB2H4jV8","ru"
"@kumaaa15 
INGNI???
?????(?´? ? `??)?","ja"
"RT @OcehanFilm: "Kalau aku harus mengulangi hidup lagi, aku tetap akan memilih kamu". - Habibie & Ainun","id"
"RT @jeibichojei: @ana_rca Yoshimitsu vs. Law, ROUND 1, FIGHT!","hr"
"Análise das Velas Japonesas dos pares EUR/USD e USD/JPY em 13/02/2013 / RoboForex http://t.co/b62HIPMR","pt"
"RT @DeejayMedals: Man UTD have beaten Liverp(f)ool twice , Man citeh , Chelshit , Assnal . Which Madrid will have easily dropped points.","en"
"@neOnejersey Real madrid 1 - 3 Manchester United #kuistekorNeone","et"
"Nabung dari sekarang buat modal nanti bulan marett...#bismillah","id"
"@arsss0521 ????????????(*^_^*)??","ja"
"Polala le combat entre hashirama et madara","fr"
"??? ????? ????? ??????????????? ?????????????? ???? ???????????? ??????? ?????? ???? ? ?????? ???? ?? ????????????? ?????? ???? ????
@6folah","ar"
"Gözünü kapatmadan da Ibiza'da plajda uzanmı? güne?leniyor olabilirsin, ne fazla sakin ne de gere?inden çok hareketli http://t.co/ZpVY2LdY","tr"
"@Schnee_N ?? ? ?????????","ko"
"puyeng ama tugas-.-","tl"
"@Jayrigz http://t.co/H1A1zRjG","tl"
"Ngga tau apa yang bikin aku sesayang ini sama kamu , intinya aku rela nunggu kamu sampe sekarang itu bukti sayang aku buat kamu!!","id"
"RT @ukela_a: Gitmek sadece bir eylemdir, giderken çöpü de götürüvermek ise koskoca bir devrim.","tr"
"???????????","ja"
"Buti nalang wala akong pasok bukas hahaha #singleawarenessday","tl"
"Who's free?","en"
"@xXjordanneXx @moonmunch yea ok jordan ur not rude! Ima screenmunch n ask josie if this is what she was teaching u guys","en"
"@katrinasuxx  oy bat d ka pumasok? :)","tl"
"RT @9GAG: Roses are red, violets are blue, faces like yours belong in the zoo. Don't be mad, I'll be there too. Not in the cage but laug ...","en"
"RT @christoperfrias: @PotxRawr <<<<< follow ....kung gusto mong lumigaya buhay mo i follow mo yan :)))","tl"
"??????  is out! http://t.co/f5dbwNLd","ar"
"Seguite @ariannaalbe La MIA cugi :)","it"
"@ZackMepa NAh CR will make him consider retirement Lol","en"
"7??????!!!","ja"
"Gimana gua enggak ngomong bangsat kalau orang lagi ngomong lu kaburgitu aja .. Ituh juga gua ngomong gtu spontan","tl"
"RT @shimizuhidetomo: ??????????????????????? http://t.co/IjIiFR0L #fb","ja"
"@AtikaMS18 abisnya sebel tik,cowo tapi mulutnya ga bisa dijaga..:|","id"
"Harlem Shake I find personally spending more time on sexual intercourse sites recently?  Is something wrong beside me?","en"
"RT @wwwww_BOT: ??????????
??????  /| 
??????  |/?? 
?????? ?| l?l???????????????? 
?????????? 

???????? ???? 
????? ?????? ? 
?????Y^Y^ ...","ja"
"??? ???? ??? ???? ????? ?? ???? ?? ??????? ??????? ????? ??? ???? ???? ??? ???? ??? ???? :)","ar"
"11?????????????????…?ED?????????????MAX??http://t.co/BYMjO7PL?#followback #AKB48 #RT #SMAP #??? ???/??/???/?????/???/?????/?????/????/????","ja"
"Mosoook siyyhh?? Bukan karna biar banya polowernya? Hwahahahaaayy.... Maap yew, sayangnya gue gak kerja disono RT ... http://t.co/jhmwE9Kz","id"
"@Yssa_Karyll http://t.co/QVDA2pBX","fi"
"RT @DALALABDULAZIZ9: ?? ????? ???? ?????? ??? ??? ????? .. ???? ????? ?? ??? ?????? .. ?? ????? ???? ?????? .. ??? ??? ????? ???? ?????  ...","ar"
"Balık keyfi ımmm","tr"
"RT @MariusMR: The very notion of "real men" stems from and feeds back into aggressive masculinity and patriarchy which fuels SA rape crisis","en"
"Qicknews.de • Thema anzeigen - News und Berichte aus dem Vatikan http://t.co/Xu1CKBJC","de"
"YAKIN ¬_¬ RT @ayunovirr: yakin nih ga butuh? nanti nyariin lagi :b "@desiane_putri: Makaseh! :3 tapi aku gak butuh kamu :p RT ayunovirr: ine","id"
"RT @kile_rohizad: Istikharah..hehehe.. http://t.co/UKKA3h6j","et"
"RT @mengonimarco: Con @Chiara_Galiazzo e @OndeFunky a @Radio_Italia #MarcoMengoniASanremo http://t.co/JxLmqJ2D -Staff","it"
"#90sBabyFollowTrain 1.) you RETWEET this 2.) i follow you 3.) you follow back - if you dont follow back you get unfollowed","en"
"Photo:  http://t.co/YspzcvxF","en"
"Ba't di mo nalang sabihin samin sa message? Di yung post ka pa ng post dyaan. ?","tl"
"Ing. Alberto Soljancic – Yo renuncie desde que comenzaron las negociaciones con el PLRA","es"
"@hirokiiii424 ??????","ja"
"RT @250favs: ?????????… http://t.co/qvdWB1Fz santamako","ja"
"super?gs r?ts! :) Deep Blue Something - Breakfast At Tiffany's: http://t.co/ss6zExq6 via @youtube","en"
"hahahaha god this made me laugh although if it happened to me I'd of screamed haha http://t.co/F0cdsIgI","en"
"Udah gak ada lagi yak bal :'( gorengaaan :''( RT @sintyabala: Sungguh engga ada peri kemahasiswaannya ini yang ... http://t.co/u2EWKz6z","id"
"Mi è piaciuto un video di @YouTube da @xassida: http://t.co/6PvAF9Ix XASSIDAS : Yassourou Rajazz Pape Birame Diop","it"
"RT @0414Tom: ??????????
????????? http://t.co/CQ9HvzYl
????????","ja"
"?????","ja"
"Movie sekarang dah boring :/","id"
"4?????????????????????","ja"
"@rikaz617 ????","ja"
"@adhemukti2 oallah iyaa dahh ,, besok sekolahh kah ?","id"
"@emmashepardson I don't know but possibly!","en"
"okk sudah.. :D RT @mahdaah @_mallaaa follback kak mala:)","so"
"@ak_novia selauu ajhh :)","sk"
"???????????????????……","ja"
"Taaaaa lu ngapa ? -_- “@rethaPD dia pergi bersama yang lain dan aku galauuuuuuu :'( :'(”","id"
"@5StarLife5tyle cool","en"
"????????????????????","ja"
"RT @MRussellReport: Although the world is full of suffering, it is full also of the overcoming of it.","en"
"@MamaBabyBliss @Readyformore31 Hi there! Do you know what you are having? x","en"
"Munding RT @Pu3Dinata: mendung ituuu..","id"
"@zaynmalik hi baby if you happen to see this, please follow me, you mean the world to me ?","en"
"RT @almoghram2011: “@Manool1165: ????? ??? ??????? ? http://t.co/DfZLxA5X”","so"
"@Wyzen_ cuanto tu calza :D ?","es"
"Subway coupon.. yeayy.. #Subway #Sandwich #Tokyo #Japan http://t.co/UNxe9UaA","en"
"RT @MODELKASTEN: ????????????????2013?3????????
http://t.co/MK1ZCfxN","ja"
"Bientôt la prépa c'est la fac!","fr"
"@me3a_zzz @seina_0910 ??????????","it"
"iPhone5??????????????????????????????????????????? ?iPhone5 ?????????? IDEA [??] http://t.co/eatCfBDe  #RakutenIchiba http://t.co/BOksMfbz","ja"
"Gilaaa hari ni kerjaan ga abis2 .. Besok masih menanti ..","id"
"Kelebihan kita adalah, kita mampu memulai, dan kita juga mampu untuk MENGAKHIRI","id"
"tepar enak nih!!","sl"
"???????????????????","ja"
"RT @avonsgucci: RT for an account rate bc bored ((((watch me get no RTs)))))","en"
"one this at this u and you","en"
"@NattyNoMannerz http://t.co/rWOdKdUx","de"
"Thanks"@Asshilla_Zee1: @iqbaalHKS2rcti GWS yaa :)"","so"
"@Piqaaaah @NurHisyamAzizi hahaha,kesian tgk piqah,tpi best ! =p","id"
"Toni Cantó .. ya tenemos el proximo Tonto de la Vega .. !!","es"
"RT @AbuyaNelitas: #AbuyaFact 7.athfal (@Zahira_Athfal) sesepuh d kelas =)) s ganteng tea, dikenal oleh semua guru pelajaran :> asal n ...","id"
"@tomo_pad 
156980235??
??????????","ja"
"11.11 voor @x_kim_xX en @x_puckie omdat ze zo lief zijn xxx","nl"
"hee msma2 mbkkuh:* bntr ya,agk lola RT @YunichaNitaH: Thanks cece Febrinarisha8 :*","so"
"@_inpel ?? ???? ? ???????? ???????? ??? ?? ???????","ko"
"RT @mubaark: ?? ???? ????? ????? ????? ??????? ???? ????? ??????? ??? ??? ?????? ???? ???? ????? ??? ?????? ??? ???????? ????? ??? ????? ...","ar"
"Je t'appelle t'a l'heure pour t'raconter Lv ?","fr"
"@ZahraPeer They just want to learn from your experience :)","en"
"?????i  mokodanmaku ????????????????????? http://t.co/7UyQsRnl #?????","ja"
"Follow me on Instagram - eduardojackson","en"
"Damaii.a hati ku,,","sw"
"Alhamdulillahwasyukurillah..","id"
"Castilla","it"
"SolidCAM 2012 SP2 HF1 Build 43272 MULTiLANGUAGE for SolidWorks 2009-2013-SolidSQUAD: SolidCAM 2012 SP2 HF1 Build... http://t.co/9o5GqrJk","en"
"I'm at diandra's room http://t.co/FQYGhsqP","af"
"@oneokrock132 @non3812 ????(*???*)/  ?????","ja"
"2 kilos down!!
#winning","pl"
"????????????","ja"
"@heritagelottery  Local heritage makes history more vivid and brings villagers together #SharingHeritage #AllOurStories","en"
"RT @R_khalid_a: ????? ????????? ????? ???? ??? ???? ? #?????_????_??????","ar"
"TERNYATA AGAMANYA KRISTEN MEN ! ya Tuhan kenapa aku mesti suka sama yang non muslim ? :"","id"
"@satanic666tree @SagonaOneLove ?? ????? ????,? ? ????? ????????? ???????)","ru"
"Romaní asegura que casi todo el camino de los ajustes ya está recorrido - http://t.co/6hbv3mdz @loregdiez @concospedal @antoniolaroda","es"
"RT @FukuokaTV: ??????????????????:  http://t.co/d5M49M5Q #fukuoka","fi"
"@erika_td_am 

???????","ja"
